,date,ticker,value
2609,2024-11-01,JPM,10873
2610,2024-11-01,LMT,505
2611,2024-11-01,MCD,3148
2612,2024-11-01,META,3497
2613,2024-11-01,MSFT,12669
2614,2024-11-01,NVDA,59920
2615,2024-11-01,PFE,65558
2616,2024-11-01,BOND,49408
2617,2024-11-01,PAPL,43564
2618,2024-11-01,PG,7266
2619,2024-11-01,BITO,150982
2620,2024-11-01,SHOT,40027
2621,2024-11-01,FNDB,4626
2622,2024-11-01,SCHQ,2738105
2623,2024-11-01,SCHB,6599
2624,2024-11-01,SCHX,4494
2625,2024-11-01,SCHM,2570
2626,2024-11-01,LUV,37034
2627,2024-11-01,DIA,1306
2628,2024-11-01,GLD,244696
2629,2024-11-01,SPY,122062
2630,2024-11-01,BIL,31339
2631,2024-11-01,SAVEQ,44096
2632,2024-11-01,PSLV,26188
2633,2024-11-01,TSLA,2583
2634,2024-11-01,UAL,13579
2635,2024-11-01,VOOG,823
2636,2024-11-01,VV,51276
2637,2024-11-01,VOO,696
2638,2024-11-01,VBR,1718
2639,2024-11-01,VTV,4588
2640,2024-11-01,MGK,797
2641,2024-11-01,VZ,65519
2642,2024-11-01,WMT,17343
2643,2024-11-01,GLDM,19808
2644,2019-02-01,AMZN,374
2645,2019-02-01,AAPL,10756
2646,2019-02-01,T,6904
2647,2019-02-01,BRK/B,1533
2648,2019-02-01,MQT,24987
2649,2019-02-01,BA,1172
2650,2019-02-01,CAT,1910
2651,2019-02-01,CVX,2627
2652,2019-02-01,CSCO,6653
2653,2019-02-01,KO,5075
2654,2019-02-01,DAL,5329
2655,2019-02-01,XOM,3246
2656,2019-02-01,FDT,787384
2657,2019-02-01,FTSM,11295
2658,2019-02-01,FXL,434784
2659,2019-02-01,FTC,5560
2660,2019-02-01,FTA,853804
2661,2019-02-01,INTC,4313
2662,2019-02-01,IBM,1616
2663,2019-02-01,QQQ,8684
2664,2019-02-01,IEMG,12817
2665,2019-02-01,IVV,4409
2666,2019-02-01,AGG,10888
2667,2019-02-01,LQD,32693
2668,2019-02-01,IVW,6045
2669,2019-02-01,IVE,3313
2670,2019-02-01,JPUS,677618
2671,2019-02-01,JPST,12311
2672,2019-02-01,JPM,2927
2673,2019-02-01,MSFT,2609
2674,2019-02-01,ORCL,35746
2675,2019-02-01,PFE,6668
2676,2019-02-01,PG,2254
2677,2019-02-01,SCHE,911923
2678,2019-02-01,FNDB,5864
2679,2019-02-01,FNDA,20648
2680,2019-02-01,SCHZ,339155
2681,2019-02-01,SCHB,6385
2682,2019-02-01,SCHD,10879
2683,2019-02-01,SCHG,5403
2684,2019-02-01,SCHV,22782
2685,2019-02-01,SCHX,298062
2686,2019-02-01,LUV,4634
2687,2019-02-01,GLD,156057
2688,2019-02-01,SPY,853
2689,2019-02-01,UAL,27652
2690,2019-02-01,VZ,4449
2691,2018-07-01,AMZN,3913
2692,2018-07-01,AAPL,48510
2693,2018-07-01,T,6778
2694,2018-07-01,BRK/B,1590
2695,2018-07-01,MQT,27774
2696,2018-07-01,BA,1251
2697,2018-07-01,CAT,1910
2698,2018-07-01,CVX,2614
2699,2018-07-01,CSCO,6483
2700,2018-07-01,KO,5062
2701,2018-07-01,DAL,5180
2702,2018-07-01,XOM,16495
2703,2018-07-01,FDT,680272
2704,2018-07-01,INTC,5247
2705,2018-07-01,IBM,3803
2706,2018-07-01,RPG,444348
2707,2018-07-01,QQQ,283222
2708,2018-07-01,ITOT,8669
2709,2018-07-01,IVV,5991
2710,2018-07-01,AGG,18123
2711,2018-07-01,LQD,32936
2712,2018-07-01,IVW,6288
2713,2018-07-01,IVE,2214
2714,2018-07-01,IUSG,25455
2715,2018-07-01,JPUS,676835
2716,2018-07-01,JPM,2919
2717,2018-07-01,MCD,1460
2718,2018-07-01,MSFT,70745
2719,2018-07-01,ORCL,28546
2720,2018-07-01,PFE,6662
2721,2018-07-01,SCHB,812036
2722,2018-07-01,SCHX,287993
2723,2018-07-01,SCHG,681215
2724,2018-07-01,SCHV,23295
2725,2018-07-01,FNDA,20690
2726,2018-07-01,SCHD,11247
2727,2018-07-01,SCHZ,604674
2728,2018-07-01,LUV,6116
2729,2018-07-01,GLD,147035
2730,2018-07-01,UAL,28375
2731,2018-07-01,VZ,4784
2732,2018-05-01,AMZN,319
2733,2018-05-01,AAL,4782
2734,2018-05-01,AAPL,9192
2735,2018-05-01,T,6214
2736,2018-05-01,BRK/B,1445
2737,2018-05-01,MQT,27233
2738,2018-05-01,BA,1250
2739,2018-05-01,CAT,1910
2740,2018-05-01,CVX,2608
2741,2018-05-01,CSCO,6478
2742,2018-05-01,KO,5057
2743,2018-05-01,DAL,5159
2744,2018-05-01,XOM,3239
2745,2018-05-01,FDT,354305
2746,2018-05-01,INTC,5245
2747,2018-05-01,IBM,1590
2748,2018-05-01,ITOT,10983
2749,2018-05-01,IUSG,23874
2750,2018-05-01,IVV,6339
2751,2018-05-01,AGG,17706
2752,2018-05-01,LQD,30660
2753,2018-05-01,IVW,6518
2754,2018-05-01,IVE,3215
2755,2018-05-01,JPUS,661532
2756,2018-05-01,JPM,2917
2757,2018-05-01,MCD,1460
2758,2018-05-01,MSFT,2483
2759,2018-05-01,ORCL,28546
2760,2018-05-01,PFE,6659
2761,2018-05-01,FNDA,20669
2762,2018-05-01,SCHZ,578168
2763,2018-05-01,SCHB,804854
2764,2018-05-01,SCHD,10054
2765,2018-05-01,SCHG,680005
2766,2018-05-01,SCHV,22684
2767,2018-05-01,SCHX,286727
2768,2018-05-01,LUV,9107
2769,2018-05-01,GLD,145961
2770,2018-05-01,UAL,29416
2771,2018-05-01,VZ,4402
2772,2018-02-01,AMZN,320
2773,2018-02-01,AAL,4981
2774,2018-02-01,AAPL,8687
2775,2018-02-01,BRK/B,1445
2776,2018-02-01,MQT,27621
2777,2018-02-01,BA,1249
2778,2018-02-01,CAT,1910
2779,2018-02-01,CVX,1944
2780,2018-02-01,CSCO,5830
2781,2018-02-01,KO,4548
2782,2018-02-01,DAL,4776
2783,2018-02-01,XOM,2998
2784,2018-02-01,META,1332
2785,2018-02-01,INTC,4824
2786,2018-02-01,IBM,1364
2787,2018-02-01,IUSG,22268
2788,2018-02-01,IVV,4138
2789,2018-02-01,AGG,339927
2790,2018-02-01,LQD,29475
2791,2018-02-01,IVW,6259
2792,2018-02-01,JPUS,656986
2793,2018-02-01,JPM,2915
2794,2018-02-01,MCD,1460
2795,2018-02-01,MSFT,2475
2796,2018-02-01,ORCL,28546
2797,2018-02-01,PFE,6656
2798,2018-02-01,PG,2254
2799,2018-02-01,FNDA,18211
2800,2018-02-01,SCHZ,564242
2801,2018-02-01,SCHB,798636
2802,2018-02-01,SCHD,11319
2803,2018-02-01,SCHG,675455
2804,2018-02-01,SCHV,25297
2805,2018-02-01,SCHX,284424
2806,2018-02-01,LUV,9197
2807,2018-02-01,GLD,2144
2808,2018-02-01,UAL,30864
2809,2022-05-01,MO,31322
2810,2022-05-01,T,155246
2811,2022-05-01,MHD,33932
2812,2022-05-01,MQT,22510
2813,2022-05-01,BKSE,3259
2814,2022-05-01,BKAG,990068
2815,2022-05-01,BKIE,203791
2816,2022-05-01,BA,16910
2817,2022-05-01,BP,7410
2818,2022-05-01,CAN,20006
2819,2022-05-01,CAT,9780
2820,2022-05-01,COST,30004
2821,2022-05-01,DAL,8433
2822,2022-05-01,XOM,45638
2823,2022-05-01,FSS,29731
2824,2022-05-01,FPXI,400672
2825,2022-05-01,FNK,1021053
2826,2022-05-01,MMLG,62119
2827,2022-05-01,QTEC,363840
2828,2022-05-01,FYX,4003
2829,2022-05-01,F,243634
2830,2022-05-01,GE,54616
2831,2022-05-01,RSP,375267
2832,2022-05-01,TIP,195714
2833,2022-05-01,HEFA,7698
2834,2022-05-01,IBB,2709
2835,2022-05-01,AGG,16261
2836,2022-05-01,IVE,6511
2837,2022-05-01,IVV,7353
2838,2022-05-01,JPST,5794
2839,2022-05-01,JQUA,18832
2840,2022-05-01,MCD,4056
2841,2022-05-01,NIO,11114
2842,2022-05-01,OXY,11900
2843,2022-05-01,PM,12203
2844,2022-05-01,BOND,150612
2845,2022-05-01,PG,68059
2846,2022-05-01,FNDB,7431
2847,2022-05-01,SCHH,8196
2848,2022-05-01,SHEL,15000
2849,2022-05-01,LUV,12059
2850,2022-05-01,SPY,131770
2851,2022-05-01,SBUX,6256
2852,2022-05-01,UAL,20131
2853,2022-05-01,VV,40946
2854,2022-05-01,VPL,400269
2855,2022-05-01,VZ,65273
2856,2022-05-01,WFC,38572
2857,2022-08-01,MO,20630
2858,2022-08-01,AMZN,79502
2859,2022-08-01,AAPL,202202
2860,2022-08-01,T,84165
2861,2022-08-01,BRK/B,4661
2862,2022-08-01,MHD,23640
2863,2022-08-01,MQT,22714
2864,2022-08-01,BKAG,1172044
2865,2022-08-01,BKIE,202753
2866,2022-08-01,BA,10800
2867,2022-08-01,CAT,6347
2868,2022-08-01,CVX,7709
2869,2022-08-01,CSCO,13626
2870,2022-08-01,KO,13812
2871,2022-08-01,COST,28624
2872,2022-08-01,XOM,24091
2873,2022-08-01,FSS,29731
2874,2022-08-01,FPXI,397428
2875,2022-08-01,FNK,1008577
2876,2022-08-01,MMLG,64399
2877,2022-08-01,FYX,4003
2878,2022-08-01,RSP,372455
2879,2022-08-01,QQQ,172792
2880,2022-08-01,SLV,898952
2881,2022-08-01,IBB,2643
2882,2022-08-01,TIP,204984
2883,2022-08-01,SHY,29166
2884,2022-08-01,AGG,16283
2885,2022-08-01,ILF,1001132
2886,2022-08-01,IVE,6602
2887,2022-08-01,IVV,7202
2888,2022-08-01,JNJ,58171
2889,2022-08-01,JPM,8750
2890,2022-08-01,MCD,2606
2891,2022-08-01,MSFT,63966
2892,2022-08-01,NIO,9660
2893,2022-08-01,OXY,11500
2894,2022-08-01,PFE,45242
2895,2022-08-01,PM,8623
2896,2022-08-01,BOND,154724
2897,2022-08-01,PG,64298
2898,2022-08-01,SCHZ,5020
2899,2022-08-01,SCHB,11771
2900,2022-08-01,FNDB,4446
2901,2022-08-01,SCHG,376065
2902,2022-08-01,SHEL,15005
2903,2022-08-01,LUV,11497
2904,2022-08-01,GLD,213966
2905,2022-08-01,SPY,127721
2906,2022-08-01,PSLV,10000
2907,2022-08-01,SBUX,6094
2908,2022-08-01,TSLA,515
2909,2022-08-01,UAL,18702
2910,2022-08-01,VV,40826
2911,2022-08-01,VTV,363922
2912,2022-08-01,VBR,308380
2913,2022-08-01,VPL,399808
2914,2022-08-01,VZ,35627
2915,2022-08-01,WFC,24721
2916,2022-08-01,GLDM,7331
2917,2022-01-01,MO,13453
2918,2022-01-01,AMZN,205
2919,2022-01-01,AAPL,26464
2920,2022-01-01,T,24420
2921,2022-01-01,BRK/B,1742
2922,2022-01-01,MHD,33952
2923,2022-01-01,MQT,22327
2924,2022-01-01,BKAG,980885
2925,2022-01-01,BKSE,508197
2926,2022-01-01,BKIE,203048
2927,2022-01-01,BA,1518
2928,2022-01-01,CAN,27285
2929,2022-01-01,CAT,2014
2930,2022-01-01,CVX,4342
2931,2022-01-01,CSCO,6726
2932,2022-01-01,KO,5267
2933,2022-01-01,COST,999
2934,2022-01-01,DAL,8433
2935,2022-01-01,XOM,5846
2936,2022-01-01,FSS,29731
2937,2022-01-01,FPXI,392863
2938,2022-01-01,FNK,1018151
2939,2022-01-01,MMLG,63603
2940,2022-01-01,QTEC,362165
2941,2022-01-01,FYX,4003
2942,2022-01-01,FVD,5853
2943,2022-01-01,F,14279
2944,2022-01-01,GE,2726
2945,2022-01-01,INTC,5727
2946,2022-01-01,RSP,374359
2947,2022-01-01,QQQ,13481
2948,2022-01-01,SLV,886646
2949,2022-01-01,AGG,11639
2950,2022-01-01,IVE,6662
2951,2022-01-01,HEFA,442080
2952,2022-01-01,IVV,7255
2953,2022-01-01,TIP,157539
2954,2022-01-01,IBB,2708
2955,2022-01-01,SHY,36844
2956,2022-01-01,JQUA,18799
2957,2022-01-01,JPST,6315
2958,2022-01-01,BBAG,3843
2959,2022-01-01,JPM,3668
2960,2022-01-01,MCD,1154
2961,2022-01-01,MSFT,2874
2962,2022-01-01,NIO,14114
2963,2022-01-01,OXY,10900
2964,2022-01-01,PFE,6544
2965,2022-01-01,PM,6983
2966,2022-01-01,BOND,150859
2967,2022-01-01,PG,2416
2968,2022-01-01,SCHM,2534
2969,2022-01-01,FNDB,7410
2970,2022-01-01,SCHA,2083
2971,2022-01-01,SCHB,7693
2972,2022-01-01,SCHG,161492
2973,2022-01-01,SCHH,4082
2974,2022-01-01,SCHZ,11580
2975,2022-01-01,SHOP,217
2976,2022-01-01,LUV,12492
2977,2022-01-01,GLD,1358
2978,2022-01-01,SPY,132293
2979,2022-01-01,SBUX,6196
2980,2022-01-01,TSLA,585
2981,2022-01-01,UAL,17221
2982,2022-01-01,VTV,362511
2983,2022-01-01,VV,40520
2984,2022-01-01,VPL,397064
2985,2022-01-01,VTWO,4998
2986,2022-01-01,MGK,817
2987,2022-01-01,VZ,5528
2988,2022-01-01,WFC,12126
2989,2022-10-01,EQL,503579
2990,2022-10-01,MO,10234
2991,2022-10-01,MHD,23846
2992,2022-10-01,MQT,42134
2993,2022-10-01,BKAG,1188533
2994,2022-10-01,BKIE,204535
2995,2022-10-01,CAT,2014
2996,2022-10-01,XOM,8947
2997,2022-10-01,FSS,29731
2998,2022-10-01,FPXI,634719
2999,2022-10-01,FNK,1146943
3000,2022-10-01,MMLG,68336
3001,2022-10-01,QQEW,553850
3002,2022-10-01,FYX,3319
3003,2022-10-01,QQQ,2259
3004,2022-10-01,IBB,2626
3005,2022-10-01,TIP,207999
3006,2022-10-01,SHY,26611
3007,2022-10-01,ILF,1580195
3008,2022-10-01,IVV,7307
3009,2022-10-01,IVE,7168
3010,2022-10-01,MCD,1156
3011,2022-10-01,PM,6045
3012,2022-10-01,BOND,165951
3013,2022-10-01,PG,60334
3014,2022-10-01,FNDB,4467
3015,2022-10-01,LUV,11189
3016,2022-10-01,SPY,638
3017,2022-10-01,PSLV,10000
3018,2022-10-01,SBUX,3113
3019,2022-10-01,UAL,19430
3020,2022-10-01,VV,45612
3021,2022-10-01,VBR,12907
3022,2022-10-01,VPL,498521
3023,2022-10-01,VZ,5997
3024,2022-10-01,GLDM,7331
3025,2020-02-01,INTC,4323
3026,2020-02-01,MCD,1090
3027,2020-02-01,IVE,5006
3028,2020-02-01,TIP,150218
3029,2020-02-01,FVAL,64508
3030,2020-02-01,CSCO,7158
3031,2020-02-01,MSFT,1758
3032,2020-02-01,XOM,3587
3033,2020-02-01,IVV,7885
3034,2020-02-01,VTI,213848
3035,2020-02-01,CAT,2070
3036,2020-02-01,BRK/B,2559
3037,2020-02-01,LQD,36401
3038,2020-02-01,DAL,4618
3039,2020-02-01,SCHE,1898759
3040,2020-02-01,VV,2354
3041,2020-02-01,AGG,15717
3042,2020-02-01,MO,5004
3043,2020-02-01,VZ,4536
3044,2020-02-01,CVX,2654
3045,2020-02-01,AMZN,291
3046,2020-02-01,JPM,2935
3047,2020-02-01,KO,5091
3048,2020-02-01,FNDA,23657
3049,2020-02-01,BA,1137
3050,2020-02-01,SCHZ,18962
3051,2020-02-01,ORCL,31246
3052,2020-02-01,FSS,27766
3053,2020-02-01,UAL,27595
3054,2020-02-01,PFE,7191
3055,2020-02-01,IUSV,3551
3056,2020-02-01,PG,2254
3057,2020-02-01,CXSE,207884
3058,2020-02-01,SCHG,11924
3059,2020-02-01,IEMG,34291
3060,2020-02-01,GLD,170963
3061,2020-02-01,SCHB,768114
3062,2020-02-01,SCHV,23161
3063,2020-02-01,SCHX,25936
3064,2020-02-01,JPST,93397
3065,2020-02-01,FVD,1529208
3066,2020-02-01,MQT,24758
3067,2020-02-01,SPY,64479
3068,2020-02-01,FTA,1006379
3069,2020-02-01,AAPL,7378
3070,2020-02-01,JPUS,676474
3071,2020-02-01,LUV,3722
3072,2020-02-01,IBM,1633
3073,2020-02-01,T,7635
3074,2017-02-01,AAPL,10560
3075,2017-02-01,BRK/B,1745
3076,2017-02-01,MQT,26741
3077,2017-02-01,CVX,1988
3078,2017-02-01,DAL,7998
3079,2017-02-01,XOM,3160
3080,2017-02-01,META,1824
3081,2017-02-01,IBM,1398
3082,2017-02-01,HDV,5744
3083,2017-02-01,IUSG,19524
3084,2017-02-01,IUSV,16920
3085,2017-02-01,ITOT,20091
3086,2017-02-01,IVV,3538
3087,2017-02-01,AGG,10684
3088,2017-02-01,LQD,21951
3089,2017-02-01,IVW,5519
3090,2017-02-01,JPUS,480209
3091,2017-02-01,JHML,1206174
3092,2017-02-01,JPM,2604
3093,2017-02-01,ORCL,25546
3094,2017-02-01,PFE,6847
3095,2017-02-01,FNDA,18061
3096,2017-02-01,SCHZ,558752
3097,2017-02-01,SCHB,765395
3098,2017-02-01,SCHD,21743
3099,2017-02-01,SCHG,699616
3100,2017-02-01,SCHV,30382
3101,2017-02-01,SCHX,774481
3102,2017-02-01,LUV,9890
3103,2017-02-01,UAL,32519
3104,2019-05-01,AMZN,416
3105,2019-05-01,AAPL,9853
3106,2019-05-01,T,7558
3107,2019-05-01,BRK/B,3536
3108,2019-05-01,MQT,25134
3109,2019-05-01,BA,1137
3110,2019-05-01,CAT,1913
3111,2019-05-01,CVX,2642
3112,2019-05-01,CSCO,6662
3113,2019-05-01,KO,5079
3114,2019-05-01,DAL,5357
3115,2019-05-01,XOM,3249
3116,2019-05-01,FDT,857567
3117,2019-05-01,FXL,379368
3118,2019-05-01,FTSM,9176
3119,2019-05-01,FTC,5557
3120,2019-05-01,FTA,919881
3121,2019-05-01,IBM,1622
3122,2019-05-01,QQQ,10000
3123,2019-05-01,IEMG,17040
3124,2019-05-01,IVV,4907
3125,2019-05-01,AGG,15241
3126,2019-05-01,LQD,38871
3127,2019-05-01,IVW,5873
3128,2019-05-01,IVE,3793
3129,2019-05-01,IJR,23425
3130,2019-05-01,JPUS,338930
3131,2019-05-01,JPST,327093
3132,2019-05-01,JPSE,1641162
3133,2019-05-01,JPM,2937
3134,2019-05-01,MSFT,1747
3135,2019-05-01,ORCL,31255
3136,2019-05-01,PFE,6671
3137,2019-05-01,PG,2262
3138,2019-05-01,SCHB,19116
3139,2019-05-01,SCHX,295928
3140,2019-05-01,SCHV,22084
3141,2019-05-01,SCHE,1784548
3142,2019-05-01,FNDA,23510
3143,2019-05-01,FNDB,5359
3144,2019-05-01,SCHD,10430
3145,2019-05-01,SCHZ,303267
3146,2019-05-01,LUV,4348
3147,2019-05-01,GLD,176775
3148,2019-05-01,SPY,1028
3149,2019-05-01,UAL,27423
3150,2019-05-01,VZ,4513
3151,2020-07-01,PFE,6781
3152,2020-07-01,BOND,124657
3153,2020-07-01,SPY,75279
3154,2020-07-01,UAL,23774
3155,2020-07-01,TIP,173949
3156,2020-07-01,VV,4628
3157,2020-07-01,AMZN,3327
3158,2020-07-01,LUV,6987
3159,2020-07-01,AAPL,42128
3160,2020-07-01,BA,1871
3161,2020-07-01,PG,54028
3162,2020-07-01,DAL,8808
3163,2020-07-01,SCHZ,16028
3164,2020-07-01,INTC,3884
3165,2020-07-01,JPM,3192
3166,2020-07-01,SCHB,726870
3167,2020-07-01,CSCO,6556
3168,2020-07-01,SHOP,253
3169,2020-07-01,NIO,12500
3170,2020-07-01,JQUA,1286778
3171,2020-07-01,IEF,3199
3172,2020-07-01,IEI,2588
3173,2020-07-01,IBB,297206
3174,2020-07-01,LQD,2010
3175,2020-07-01,FSS,31931
3176,2020-07-01,AGG,21711
3177,2020-07-01,KO,4548
3178,2020-07-01,IBM,1844
3179,2020-07-01,TSLA,208
3180,2020-07-01,VZ,4560
3181,2020-07-01,MQT,17066
3182,2020-07-01,MSFT,61698
3183,2020-07-01,GLD,191903
3184,2020-07-01,MCD,1190
3185,2020-07-01,JPST,5886
3186,2020-07-01,CAT,2104
3187,2020-07-01,IVV,7531
3188,2020-07-01,SHV,3473
3189,2020-04-01,INTC,4551
3190,2020-04-01,MQT,18276
3191,2020-04-01,IVE,6526
3192,2020-04-01,TIP,176145
3193,2020-04-01,FVAL,66945
3194,2020-04-01,CSCO,7337
3195,2020-04-01,MSFT,63206
3196,2020-04-01,NIO,10500
3197,2020-04-01,IVV,8076
3198,2020-04-01,CAT,2102
3199,2020-04-01,BRK/B,3267
3200,2020-04-01,DAL,7672
3201,2020-04-01,LQD,3843
3202,2020-04-01,SCHE,925679
3203,2020-04-01,VV,3615
3204,2020-04-01,MO,8973
3205,2020-04-01,VZ,4648
3206,2020-04-01,AGG,19876
3207,2020-04-01,AMZN,3896
3208,2020-04-01,QTEC,270985
3209,2020-04-01,JPM,2938
3210,2020-04-01,BA,2046
3211,2020-04-01,KO,5091
3212,2020-04-01,FNDA,22820
3213,2020-04-01,ORCL,31246
3214,2020-04-01,SCHZ,14367
3215,2020-04-01,FSS,27766
3216,2020-04-01,PFE,7201
3217,2020-04-01,UAL,27266
3218,2020-04-01,PG,54890
3219,2020-04-01,JPUS,663538
3220,2020-04-01,GLD,139389
3221,2020-04-01,SCHG,511589
3222,2020-04-01,IEMG,19282
3223,2020-04-01,SCHB,743946
3224,2020-04-01,SCHV,22616
3225,2020-04-01,SCHX,24155
3226,2020-04-01,FVD,1496973
3227,2020-04-01,JPST,56149
3228,2020-04-01,IVW,9102
3229,2020-04-01,SPY,62338
3230,2020-04-01,FTA,998283
3231,2020-04-01,AAPL,44572
3232,2020-04-01,IBM,1918
3233,2020-04-01,T,7679
3234,2020-11-01,PFE,6786
3235,2020-11-01,UAL,22154
3236,2020-11-01,RSP,388269
3237,2020-11-01,SPY,71934
3238,2020-11-01,BOND,131417
3239,2020-11-01,TIP,149151
3240,2020-11-01,VV,1376
3241,2020-11-01,T,7946
3242,2020-11-01,AAPL,25998
3243,2020-11-01,AMZN,179
3244,2020-11-01,LUV,7479
3245,2020-11-01,PG,2254
3246,2020-11-01,DAL,8937
3247,2020-11-01,FYX,355700
3248,2020-11-01,BA,1911
3249,2020-11-01,RIOT,11854
3250,2020-11-01,SCHZ,22690
3251,2020-11-01,NIO,17300
3252,2020-11-01,JPM,3504
3253,2020-11-01,SCHB,31064
3254,2020-11-01,FNDB,6793
3255,2020-11-01,CSCO,6628
3256,2020-11-01,JQUA,1365959
3257,2020-11-01,VTV,206962
3258,2020-11-01,BRK/B,1317
3259,2020-11-01,IBB,331179
3260,2020-11-01,FSS,31931
3261,2020-11-01,AGG,19519
3262,2020-11-01,KO,4548
3263,2020-11-01,QQQ,4791
3264,2020-11-01,TSLA,1258
3265,2020-11-01,VZ,4572
3266,2020-11-01,IBM,1834
3267,2020-11-01,MQT,19554
3268,2020-11-01,MSFT,1860
3269,2020-11-01,GLD,2590
3270,2020-11-01,IVE,6686
3271,2020-11-01,MCD,1190
3272,2020-11-01,QTEC,366886
3273,2020-11-01,JPST,7663
3274,2020-11-01,CAT,2064
3275,2020-11-01,IVV,7224
3276,2018-11-01,AMZN,364
3277,2018-11-01,AAPL,9014
3278,2018-11-01,T,7817
3279,2018-11-01,BRK/B,1495
3280,2018-11-01,MQT,28144
3281,2018-11-01,BA,1251
3282,2018-11-01,CAT,1910
3283,2018-11-01,CVX,2620
3284,2018-11-01,CSCO,6488
3285,2018-11-01,KO,5066
3286,2018-11-01,DAL,5305
3287,2018-11-01,XOM,3243
3288,2018-11-01,FDT,710035
3289,2018-11-01,FTA,858801
3290,2018-11-01,INTC,5250
3291,2018-11-01,IBM,1611
3292,2018-11-01,QQQ,286383
3293,2018-11-01,ITOT,9031
3294,2018-11-01,IUSG,25460
3295,2018-11-01,IVV,6013
3296,2018-11-01,AGG,19321
3297,2018-11-01,LQD,31604
3298,2018-11-01,OEF,1562
3299,2018-11-01,IVW,6002
3300,2018-11-01,IVE,2214
3301,2018-11-01,JPUS,679894
3302,2018-11-01,JPM,2921
3303,2018-11-01,MCD,1460
3304,2018-11-01,MSFT,2497
3305,2018-11-01,ORCL,28546
3306,2018-11-01,PFE,6665
3307,2018-11-01,FNDB,5837
3308,2018-11-01,FNDA,20504
3309,2018-11-01,SCHZ,615539
3310,2018-11-01,SCHB,812623
3311,2018-11-01,SCHD,10947
3312,2018-11-01,SCHG,679537
3313,2018-11-01,SCHV,23017
3314,2018-11-01,SCHX,296067
3315,2018-11-01,LUV,6016
3316,2018-11-01,GLD,152937
3317,2018-11-01,SPY,785
3318,2018-11-01,UAL,27745
3319,2018-11-01,VZ,4800
3320,2022-05-01,AEP,6000
3321,2022-05-01,AMD,12826
3322,2022-05-01,ANSS,1600
3323,2022-05-01,ASH,2000
3324,2022-05-01,ASM,20000
3325,2022-05-01,BABA,22480
3326,2022-05-01,BAC,25309
3327,2022-05-01,BL,2000
3328,2022-05-01,BMY,55536
3329,2022-05-01,BUD,16500
3330,2022-05-01,BX,5100
3331,2022-05-01,C,10212
3332,2022-05-01,CHTR,978
3333,2022-05-01,CLF,145700
3334,2022-05-01,CMCSA,15900
3335,2022-05-01,COIN,4450
3336,2022-05-01,COP,7935
3337,2022-05-01,CPK,16000
3338,2022-05-01,CPRX,20000
3339,2022-05-01,CRWD,3900
3340,2022-05-01,DADA,362600
3341,2022-05-01,DD,7564
3342,2022-05-01,DFAS,16534
3343,2022-05-01,DFUS,19766
3344,2022-05-01,DOW,8030
3345,2022-05-01,AIVL,2000
3346,2022-05-01,DUK,4248
3347,2022-05-01,EMN,4000
3348,2022-05-01,FDX,5000
3349,2022-05-01,FIBK,50630
3350,2022-05-01,GBCI,57810
3351,2022-05-01,GILD,8200
3352,2022-05-01,GIS,14180
3353,2022-05-01,GM,27516
3354,2022-05-01,IEP,9000
3355,2022-05-01,IP,28500
3356,2022-05-01,KD,143635
3357,2022-05-01,KHC,76932
3358,2022-05-01,LLY,12140
3359,2022-05-01,LUMN,68914
3360,2022-05-01,MDLZ,6830
3361,2022-05-01,MDU,147183
3362,2022-05-01,MEG,15150
3363,2022-05-01,MET,7000
3364,2022-05-01,MMM,3660
3365,2022-05-01,MP,52770
3366,2022-05-01,MRK,20881
3367,2022-05-01,MTCH,5180
3368,2022-05-01,NEE,184068
3369,2022-05-01,NEM,6600
3370,2022-05-01,NFLX,1350
3371,2022-05-01,NGD,40000
3372,2022-05-01,NKE,3430
3373,2022-05-01,NOW,925
3374,2022-05-01,PHG,18640
3375,2022-05-01,RVTY,6000
3376,2022-05-01,PSX,13958
3377,2022-05-01,RGEN,1000
3378,2022-05-01,SAM,3061
3379,2022-05-01,SBSW,20000
3380,2022-05-01,SLB,19390
3381,2022-05-01,SMH,2000
3382,2022-05-01,SO,10000
3383,2022-05-01,SPG,3400
3384,2022-05-01,STZ,4880
3385,2022-05-01,SWKS,4440
3386,2022-05-01,TRMB,8000
3387,2022-05-01,TSM,20000
3388,2022-05-01,TWLO,850
3389,2022-05-01,TXN,9315
3390,2022-05-01,UPS,2394
3391,2022-05-01,VFH,16968
3392,2022-05-01,PARA,23400
3393,2022-05-01,VLO,27850
3394,2022-05-01,VTRS,102763
3395,2022-05-01,VVV,5490
3396,2022-05-01,WMT,3114
3397,2022-05-01,XLC,22180
3398,2022-05-01,XLE,27220
3399,2022-05-01,XLK,15783
3400,2022-05-01,XLU,12405
3401,2022-05-01,XOP,8273
3402,2022-05-01,Z,3800
3403,2022-05-01,ARKK,8870
3404,2022-05-01,JWN,10000
3405,2022-05-01,MPC,2374
3406,2022-05-01,SHOP,305
3407,2022-05-01,WCN,1444
3408,2022-08-01,AMD,8226
3409,2022-08-01,AEP,3000
3410,2022-08-01,AMGN,1665
3411,2022-08-01,ASH,2000
3412,2022-08-01,ASM,10000
3413,2022-08-01,BAC,12656
3414,2022-08-01,BMY,27368
3415,2022-08-01,CVS,18073
3416,2022-08-01,CPK,8000
3417,2022-08-01,C,5106
3418,2022-08-01,CLF,54500
3419,2022-08-01,DIS,70773
